customer_id,first_name,last_name,email,age,gender,city,registration_date,loyalty_tier,email_opt_in,lifetime_orders
C06210,Michael,Garcia,customer6210@email.com,34,M,St. Louis,2022-10-03,Gold,False,0
C06211,Ava,Miller,customer6211@email.com,44,M,Los Angeles,2022-03-10,Bronze,True,0
C06212,Robert,Miller,customer6212@email.com,35,M,Seattle,2023-03-10,Gold,True,0
C06213,Mary,Thomas,customer6213@email.com,43,Other,Detroit,2021-01-02,Silver,False,0
C06214,Susan,Jones,customer6214@email.com,20,M,Denver,2021-02-14,Silver,True,0
C06215,Susan,Anderson,customer6215@email.com,35,Other,Tulsa,2022-06-26,Bronze,False,0
C06216,Sophia,Wilson,customer6216@email.com,71,F,Denver,2022-08-18,New,True,0
C06217,Robert,Taylor,customer6217@email.com,72,M,St. Louis,2021-12-08,Silver,True,0
C06218,Liam,Wilson,customer6218@email.com,57,M,Milwaukee,2021-12-26,Silver,False,0
C06219,Thomas,Miller,customer6219@email.com,38,M,Nashville,2021-08-09,Silver,True,0
C06220,Karen,Lopez,customer6220@email.com,48,M,Miami,2022-10-05,Silver,True,0
C06221,James,Martin,customer6221@email.com,22,M,Indianapolis,2022-03-15,Bronze,True,0
C06222,Emma,Anderson,customer6222@email.com,53,F,New York,2022-02-16,Bronze,True,0
C06223,Patricia,Martinez,customer6223@email.com,47,F,Miami,2023-04-23,Silver,True,0
C06224,Linda,Williams,customer6224@email.com,36,Other,Indianapolis,2021-02-14,Silver,False,0
C06225,John,Garcia,customer6225@email.com,33,F,Baltimore,2021-10-16,Gold,False,0
C06226,Mary,Garcia,customer6226@email.com,43,M,Atlanta,2021-12-26,Bronze,False,0
C06227,Jessica,Lopez,customer6227@email.com,75,F,San Francisco,2021-03-30,Gold,True,0
C06228,Robert,Rodriguez,customer6228@email.com,66,F,New York,2022-03-05,New,False,0
C06229,Jessica,Anderson,customer6229@email.com,27,M,Minneapolis,2021-12-13,Bronze,True,0
C06230,Karen,Johnson,customer6230@email.com,58,M,Newark,2022-02-19,Silver,False,0
C06231,James,Lopez,customer6231@email.com,18,Other,Kansas City,2021-04-26,Bronze,False,0
C06232,Mary,Wilson,customer6232@email.com,49,Other,Chicago,2022-07-18,New,False,0
C06233,Sophia,Williams,customer6233@email.com,22,M,Detroit,2022-04-19,Bronze,True,0
C06234,Joseph,Thompson,customer6234@email.com,42,Other,Atlanta,2023-05-20,Silver,True,0
C06235,Michael,Jackson,customer6235@email.com,41,M,Tulsa,2021-09-04,Silver,True,0
C06236,Susan,Rodriguez,customer6236@email.com,58,Other,Nashville,2021-01-18,New,False,0
C06237,Jessica,Hernandez,customer6237@email.com,73,F,Minneapolis,2021-03-25,Bronze,False,0
C06238,Michael,Jones,customer6238@email.com,36,M,St. Louis,2022-08-19,Bronze,True,0
C06239,William,Garcia,customer6239@email.com,27,F,Kansas City,2021-02-02,New,False,0
C06240,Thomas,Hernandez,customer6240@email.com,65,Other,Kansas City,2022-02-27,New,False,0
C06241,Emma,Smith,customer6241@email.com,25,M,Omaha,2023-01-27,New,True,0
C06242,Sophia,Lee,customer6242@email.com,22,M,New York,2021-11-08,Gold,False,0
C06243,Mary,Hernandez,customer6243@email.com,50,M,Minneapolis,2022-07-12,Bronze,True,0
C06244,Richard,Lopez,customer6244@email.com,36,Other,Miami,2021-07-14,Bronze,True,0
C06245,Sophia,Davis,customer6245@email.com,30,M,New York,2022-03-03,Bronze,False,0
C06246,Susan,Thompson,customer6246@email.com,67,F,Atlanta,2022-12-27,Bronze,False,0
C06247,Mary,Smith,customer6247@email.com,73,Other,Seattle,2022-12-19,Silver,False,0
C06248,Sophia,Rodriguez,customer6248@email.com,43,M,Newark,2021-05-03,Bronze,False,0
C06249,Olivia,Jones,customer6249@email.com,58,M,Newark,2021-02-03,Bronze,True,0
C06250,William,Anderson,customer6250@email.com,65,M,Milwaukee,2023-04-29,Gold,True,0
C06251,Ava,Martin,customer6251@email.com,63,M,Seattle,2021-12-16,Bronze,True,0
C06252,Olivia,Jackson,customer6252@email.com,31,Other,Los Angeles,2023-06-03,Silver,True,0
C06253,Sarah,Lopez,customer6253@email.com,59,F,San Francisco,2022-04-05,Silver,True,0
C06254,Liam,Anderson,customer6254@email.com,42,F,Minneapolis,2022-04-10,Gold,False,0
C06255,Karen,Davis,customer6255@email.com,24,Other,Tulsa,2022-09-11,Silver,True,0
C06256,Ava,Williams,customer6256@email.com,66,M,Kansas City,2021-02-01,Bronze,False,0
C06257,Emma,Williams,customer6257@email.com,41,F,Denver,2023-01-09,Bronze,True,0
C06258,Olivia,Williams,customer6258@email.com,63,F,Portland,2021-09-11,Bronze,True,0
C06259,Olivia,Taylor,customer6259@email.com,36,M,San Francisco,2022-01-20,New,False,0
C06260,Mary,Gonzalez,customer6260@email.com,37,F,St. Louis,2023-01-11,Silver,False,0
C06261,Robert,Hernandez,customer6261@email.com,40,Other,Atlanta,2023-06-10,Gold,False,0
C06262,Noah,Taylor,customer6262@email.com,19,F,Boston,2022-04-24,New,True,0
C06263,Richard,Garcia,customer6263@email.com,34,M,Los Angeles,2022-08-14,Silver,False,0
C06264,Olivia,Garcia,customer6264@email.com,27,F,Milwaukee,2022-03-12,New,True,0
C06265,Sophia,Jones,customer6265@email.com,19,Other,Kansas City,2022-02-25,New,False,0
C06266,John,Brown,customer6266@email.com,65,Other,Baltimore,2023-03-18,Bronze,True,0
C06267,James,Martin,customer6267@email.com,25,M,Baltimore,2023-01-28,New,True,0
C06268,John,Jackson,customer6268@email.com,59,F,Portland,2022-08-25,Gold,True,0
C06269,John,Lee,customer6269@email.com,53,F,Minneapolis,2023-04-15,Silver,True,0
C06270,Robert,Taylor,customer6270@email.com,30,Other,Philadelphia,2023-06-13,Bronze,True,0
C06271,Susan,Perez,customer6271@email.com,19,Other,St. Louis,2022-06-25,Silver,False,0
C06272,Karen,Taylor,customer6272@email.com,70,M,Detroit,2022-04-22,New,False,0
C06273,Joseph,Jones,customer6273@email.com,55,Other,Philadelphia,2022-11-19,Gold,True,0
C06274,Emma,Hernandez,customer6274@email.com,24,F,Dallas,2021-04-13,Bronze,False,0
C06275,James,Taylor,customer6275@email.com,45,F,Atlanta,2021-11-10,Bronze,False,0
C06276,Richard,Thompson,customer6276@email.com,41,Other,Kansas City,2022-09-01,Bronze,True,0
C06277,Jennifer,Jones,customer6277@email.com,70,M,Boston,2022-08-31,Silver,True,0
C06278,Richard,Davis,customer6278@email.com,41,Other,Portland,2021-07-29,Silver,False,0
C06279,Isabella,Thomas,customer6279@email.com,36,Other,Denver,2023-03-28,New,True,0
C06280,Mary,Taylor,customer6280@email.com,20,F,Milwaukee,2021-12-27,Silver,False,0
C06281,William,Thomas,customer6281@email.com,65,F,Dallas,2022-04-24,New,False,0
C06282,Sarah,Brown,customer6282@email.com,41,Other,Indianapolis,2021-07-13,Bronze,True,0
C06283,Karen,Rodriguez,customer6283@email.com,64,Other,Newark,2022-05-17,Bronze,False,0
C06284,Liam,Davis,customer6284@email.com,46,F,Denver,2022-05-27,Bronze,False,0
C06285,Barbara,Miller,customer6285@email.com,53,Other,Miami,2022-11-02,Silver,False,0
C06286,Emma,Jackson,customer6286@email.com,56,F,Tulsa,2022-01-31,Bronze,True,0
C06287,Robert,Johnson,customer6287@email.com,40,M,Denver,2021-07-01,New,True,0
C06288,Richard,Rodriguez,customer6288@email.com,62,F,Dallas,2021-03-05,Silver,True,0
C06289,Karen,Brown,customer6289@email.com,42,Other,Detroit,2021-06-02,New,False,0
C06290,Michael,Miller,customer6290@email.com,54,F,Miami,2022-08-23,Bronze,True,0
C06291,John,Davis,customer6291@email.com,58,Other,Los Angeles,2021-08-06,Gold,True,0
C06292,Olivia,Gonzalez,customer6292@email.com,38,Other,Indianapolis,2021-02-10,Silver,False,0
C06293,Linda,Hernandez,customer6293@email.com,32,F,Houston,2022-01-18,New,False,0
C06294,Mary,Jones,customer6294@email.com,28,Other,Kansas City,2022-12-08,Silver,False,0
C06295,Karen,Rodriguez,customer6295@email.com,53,F,San Francisco,2023-03-06,New,True,0
C06296,Sarah,Garcia,customer6296@email.com,29,F,Portland,2021-04-27,New,True,0
C06297,Susan,Brown,customer6297@email.com,65,F,Miami,2021-10-25,Silver,True,0
C06298,Robert,Jackson,customer6298@email.com,26,M,Detroit,2023-03-31,Gold,False,0
C06299,Thomas,Wilson,customer6299@email.com,47,F,Chicago,2022-10-23,Bronze,True,0
C06300,William,Perez,customer6300@email.com,59,Other,Newark,2022-08-05,Silver,False,0
C06301,Olivia,Lee,customer6301@email.com,66,M,New York,2023-05-07,Bronze,False,0
C06302,Noah,Taylor,customer6302@email.com,62,Other,Los Angeles,2022-05-09,Silver,True,0
C06303,Michael,Williams,customer6303@email.com,37,M,Kansas City,2022-04-15,Bronze,False,0
C06304,Olivia,Hernandez,customer6304@email.com,37,M,Boston,2021-08-05,Bronze,True,0
C06305,John,Williams,customer6305@email.com,62,Other,New York,2022-05-30,Silver,False,0
C06306,Emma,Jones,customer6306@email.com,20,F,Houston,2021-12-27,Silver,True,0
C06307,Thomas,Johnson,customer6307@email.com,35,Other,Atlanta,2022-09-26,Silver,False,0
C06308,Susan,Anderson,customer6308@email.com,62,Other,Boston,2022-08-29,Silver,False,0
C06309,Liam,Rodriguez,customer6309@email.com,74,M,Atlanta,2021-07-10,Bronze,True,0
C06310,Richard,Anderson,customer6310@email.com,52,M,San Francisco,2022-02-21,New,False,0
C06311,Richard,Jackson,customer6311@email.com,19,F,Miami,2021-11-29,Silver,False,0
C06312,Patricia,Johnson,customer6312@email.com,69,Other,Detroit,2021-09-30,Bronze,True,0
C06313,Karen,Jackson,customer6313@email.com,27,F,New Orleans,2021-11-04,Bronze,True,0
C06314,Emma,Jones,customer6314@email.com,35,M,Chicago,2021-12-24,Silver,True,0
C06315,John,Thomas,customer6315@email.com,51,Other,Dallas,2023-05-22,Silver,False,0
C06316,Liam,Lee,customer6316@email.com,75,M,Atlanta,2022-09-18,New,True,0
C06317,Olivia,Jackson,customer6317@email.com,72,M,Boston,2023-02-20,Bronze,False,0
C06318,Thomas,Martinez,customer6318@email.com,31,Other,Dallas,2021-11-25,Bronze,True,0
C06319,David,Thompson,customer6319@email.com,23,F,Minneapolis,2021-04-14,Bronze,True,0
C06320,Susan,Gonzalez,customer6320@email.com,47,M,Dallas,2021-11-03,Gold,True,0
C06321,Jessica,Martinez,customer6321@email.com,71,Other,Houston,2023-06-11,Bronze,False,0
C06322,David,Hernandez,customer6322@email.com,37,F,Baltimore,2021-07-11,Bronze,True,0
C06323,Patricia,Davis,customer6323@email.com,29,F,St. Louis,2021-01-04,Bronze,False,0
C06324,Liam,Thompson,customer6324@email.com,42,Other,Houston,2023-03-24,Silver,True,0
C06325,Emma,Martinez,customer6325@email.com,33,M,Los Angeles,2022-11-11,Gold,True,0
C06326,Linda,Perez,customer6326@email.com,46,F,Miami,2023-02-08,Silver,False,0
C06327,Mary,Martin,customer6327@email.com,42,F,New Orleans,2022-01-30,New,False,0
C06328,Isabella,Perez,customer6328@email.com,21,M,Baltimore,2022-12-03,Silver,True,0
C06329,Linda,Jackson,customer6329@email.com,68,Other,Detroit,2023-03-27,Bronze,True,0
C06330,Sophia,Lopez,customer6330@email.com,54,M,Philadelphia,2022-03-29,Gold,True,0
C06331,John,Rodriguez,customer6331@email.com,26,Other,Tulsa,2021-12-12,Gold,True,0
C06332,James,Garcia,customer6332@email.com,29,M,Nashville,2023-01-28,Bronze,True,0
C06333,Richard,Williams,customer6333@email.com,39,F,San Francisco,2022-05-15,Bronze,True,0
C06334,Jessica,Rodriguez,customer6334@email.com,39,Other,Detroit,2022-09-14,Bronze,False,0
C06335,Michael,Miller,customer6335@email.com,25,Other,Atlanta,2021-10-04,Silver,False,0
C06336,Isabella,Smith,customer6336@email.com,41,M,San Francisco,2022-02-06,Bronze,False,0
C06337,John,Hernandez,customer6337@email.com,69,F,St. Louis,2022-09-04,Silver,False,0
C06338,Joseph,Lee,customer6338@email.com,25,Other,Milwaukee,2022-07-20,Silver,False,0
C06339,Sarah,Garcia,customer6339@email.com,48,Other,Minneapolis,2023-01-15,Bronze,False,0
C06340,Barbara,Jackson,customer6340@email.com,65,M,Houston,2021-07-01,Silver,True,0
C06341,Patricia,Lee,customer6341@email.com,55,Other,Milwaukee,2023-04-14,Silver,False,0
C06342,Emma,Martin,customer6342@email.com,54,F,San Francisco,2021-06-13,Bronze,True,0
C06343,Barbara,Smith,customer6343@email.com,25,M,Atlanta,2021-10-25,Bronze,False,0
C06344,Richard,Jackson,customer6344@email.com,63,Other,Atlanta,2022-12-12,New,True,0
C06345,Jennifer,Wilson,customer6345@email.com,72,F,Indianapolis,2021-10-19,Silver,True,0
C06346,Jennifer,Thompson,customer6346@email.com,71,M,Milwaukee,2021-05-04,Gold,False,0
C06347,Mary,Jones,customer6347@email.com,74,M,Denver,2021-11-06,Silver,False,0
C06348,Jessica,Martin,customer6348@email.com,37,Other,San Francisco,2022-12-20,New,False,0
C06349,Liam,Martinez,customer6349@email.com,41,Other,Detroit,2022-02-17,Bronze,True,0
C06350,Liam,Brown,customer6350@email.com,29,M,Kansas City,2022-04-20,Bronze,False,0
C06351,Noah,Hernandez,customer6351@email.com,74,Other,Milwaukee,2022-04-14,Gold,False,0
C06352,Ava,Lee,customer6352@email.com,35,Other,Milwaukee,2021-11-16,Bronze,False,0
C06353,Robert,Brown,customer6353@email.com,68,Other,Dallas,2021-07-15,Gold,True,0
C06354,Michael,Johnson,customer6354@email.com,24,Other,New York,2021-04-08,Bronze,True,0
C06355,Susan,Gonzalez,customer6355@email.com,24,Other,Tulsa,2021-08-11,New,True,0
C06356,Jennifer,Moore,customer6356@email.com,36,F,St. Louis,2021-08-30,New,True,0
C06357,Robert,Rodriguez,customer6357@email.com,26,F,Houston,2023-01-15,Bronze,False,0
C06358,John,Lee,customer6358@email.com,71,M,Tulsa,2022-05-04,Bronze,True,0
C06359,David,Davis,customer6359@email.com,26,F,Houston,2021-01-11,New,True,0
C06360,Joseph,Johnson,customer6360@email.com,45,F,Los Angeles,2022-07-04,Bronze,False,0
C06361,Sophia,Jones,customer6361@email.com,37,Other,Omaha,2021-01-31,Gold,True,0
C06362,Noah,Perez,customer6362@email.com,58,Other,Tulsa,2022-10-30,Bronze,False,0
C06363,Jessica,Thompson,customer6363@email.com,63,F,Los Angeles,2022-10-18,Silver,False,0
C06364,Ava,Taylor,customer6364@email.com,52,F,Indianapolis,2021-02-23,Bronze,True,0
C06365,Olivia,Hernandez,customer6365@email.com,46,M,Nashville,2021-02-10,Bronze,True,0
C06366,Michael,Thompson,customer6366@email.com,33,M,Boston,2021-01-21,Bronze,True,0
C06367,Noah,Martin,customer6367@email.com,62,Other,Los Angeles,2021-01-20,Silver,True,0
C06368,Joseph,Jones,customer6368@email.com,69,F,New Orleans,2021-10-18,Silver,True,0
C06369,Barbara,Williams,customer6369@email.com,40,F,Omaha,2022-03-19,Bronze,True,0
C06370,Karen,Wilson,customer6370@email.com,29,Other,Tulsa,2022-08-31,New,True,0
C06371,David,Thompson,customer6371@email.com,53,M,Miami,2022-08-18,Bronze,True,0
C06372,Jennifer,Thomas,customer6372@email.com,53,Other,Atlanta,2023-04-05,Silver,False,0
C06373,Noah,Lee,customer6373@email.com,30,M,Tulsa,2022-10-26,New,False,0
C06374,Jessica,Thomas,customer6374@email.com,59,M,Los Angeles,2022-07-17,New,True,0
C06375,Olivia,Davis,customer6375@email.com,29,F,Newark,2021-10-08,Silver,True,0
C06376,Liam,Martin,customer6376@email.com,51,F,Portland,2021-03-22,Gold,True,0
C06377,John,Wilson,customer6377@email.com,70,Other,Portland,2021-03-14,Bronze,True,0
C06378,Olivia,Miller,customer6378@email.com,23,F,Miami,2022-11-22,New,False,0
C06379,Isabella,Johnson,customer6379@email.com,47,F,Chicago,2022-12-26,New,False,0
C06380,James,Taylor,customer6380@email.com,59,F,Boston,2023-05-26,New,True,0
C06381,Sarah,Martinez,customer6381@email.com,53,Other,Nashville,2023-01-11,Bronze,False,0
C06382,Susan,Anderson,customer6382@email.com,68,F,San Francisco,2021-07-22,Bronze,False,0
C06383,Robert,Williams,customer6383@email.com,44,M,Seattle,2022-12-23,Gold,True,0
C06384,Emma,Lopez,customer6384@email.com,38,M,Denver,2023-04-12,Silver,False,0
C06385,Isabella,Lopez,customer6385@email.com,35,F,Omaha,2022-07-20,Bronze,True,0
C06386,Susan,Jackson,customer6386@email.com,75,F,New York,2021-06-16,Bronze,True,0
C06387,Michael,Thompson,customer6387@email.com,70,M,Omaha,2021-07-20,Bronze,False,0
C06388,Susan,Martinez,customer6388@email.com,22,M,Portland,2022-09-20,Bronze,False,0
C06389,Ava,Lopez,customer6389@email.com,60,M,Omaha,2021-08-02,Silver,True,0
C06390,Jessica,Taylor,customer6390@email.com,56,F,New York,2021-01-27,Bronze,True,0
C06391,Jessica,Davis,customer6391@email.com,32,F,Tulsa,2022-11-20,Gold,False,0
C06392,James,Hernandez,customer6392@email.com,56,Other,Chicago,2023-01-22,Silver,False,0
C06393,Linda,Taylor,customer6393@email.com,49,M,Indianapolis,2021-03-08,Bronze,True,0
C06394,Jessica,Thompson,customer6394@email.com,26,F,San Francisco,2021-09-25,Bronze,False,0
C06395,Ava,Miller,customer6395@email.com,20,Other,Houston,2023-06-09,New,True,0
C06396,Sarah,Brown,customer6396@email.com,70,M,San Francisco,2022-10-11,Silver,True,0
C06397,Thomas,Martin,customer6397@email.com,22,Other,Omaha,2022-03-28,Bronze,True,0
C06398,Barbara,Perez,customer6398@email.com,73,F,Omaha,2021-12-28,Silver,False,0
C06399,Patricia,Williams,customer6399@email.com,26,M,Newark,2023-06-18,Silver,False,0
C06400,Linda,Taylor,customer6400@email.com,45,M,Detroit,2022-08-19,New,True,0
C06401,Michael,Davis,customer6401@email.com,56,M,Chicago,2021-11-10,Bronze,False,0
C06402,Mary,Wilson,customer6402@email.com,33,Other,Tulsa,2021-06-15,New,False,0
C06403,William,Perez,customer6403@email.com,55,M,Chicago,2023-03-12,Silver,True,0
C06404,Patricia,Thomas,customer6404@email.com,52,M,Miami,2023-04-14,New,False,0
C06405,Susan,Thompson,customer6405@email.com,53,M,Kansas City,2021-11-01,Gold,True,0
C06406,John,Thomas,customer6406@email.com,26,M,Nashville,2021-02-15,New,True,0
C06407,James,Moore,customer6407@email.com,34,M,Newark,2022-12-25,Silver,True,0
C06408,William,Wilson,customer6408@email.com,51,M,Baltimore,2021-05-18,Silver,False,0
C06409,Olivia,Lee,customer6409@email.com,46,M,Houston,2022-06-30,Bronze,True,0
C06410,Liam,Jackson,customer6410@email.com,54,F,Chicago,2021-10-16,New,True,0
C06411,James,Rodriguez,customer6411@email.com,26,M,Dallas,2022-11-12,Gold,False,0
C06412,William,Miller,customer6412@email.com,49,Other,Atlanta,2022-11-12,Silver,False,0
C06413,Patricia,Johnson,customer6413@email.com,26,F,Boston,2021-11-09,New,True,0
C06414,James,Martinez,customer6414@email.com,20,F,Chicago,2023-06-11,Silver,True,0
C06415,Barbara,Brown,customer6415@email.com,58,M,Milwaukee,2021-01-13,Silver,True,0
C06416,David,Anderson,customer6416@email.com,41,Other,Nashville,2021-12-11,Silver,True,0
C06417,Karen,Jones,customer6417@email.com,64,Other,Kansas City,2021-02-18,Silver,True,0
C06418,Liam,Lopez,customer6418@email.com,32,F,Tulsa,2022-11-27,New,False,0
C06419,John,Taylor,customer6419@email.com,60,F,Tulsa,2021-05-14,Bronze,True,0
C06420,Sophia,Martin,customer6420@email.com,51,Other,Portland,2022-12-29,Bronze,False,0
C06421,Joseph,Taylor,customer6421@email.com,53,F,Los Angeles,2023-01-03,New,False,0
C06422,John,Miller,customer6422@email.com,73,Other,Los Angeles,2022-01-15,Bronze,False,0
C06423,Robert,Miller,customer6423@email.com,22,Other,Seattle,2022-11-04,Gold,True,0
C06424,Linda,Martin,customer6424@email.com,54,F,Dallas,2022-06-30,Silver,True,0
C06425,Thomas,Taylor,customer6425@email.com,35,M,Minneapolis,2021-02-12,Silver,False,0
C06426,Emma,Rodriguez,customer6426@email.com,25,F,New York,2022-01-05,Silver,False,0
C06427,John,Lee,customer6427@email.com,69,Other,Newark,2022-06-07,New,True,0
C06428,Sarah,Moore,customer6428@email.com,25,Other,Chicago,2021-10-15,Bronze,False,0
C06429,Richard,Martinez,customer6429@email.com,60,Other,Kansas City,2022-08-16,Silver,True,0
C06430,Olivia,Brown,customer6430@email.com,58,F,Los Angeles,2021-09-11,Bronze,False,0
C06431,Liam,Miller,customer6431@email.com,39,Other,Milwaukee,2022-06-07,Bronze,False,0
C06432,Richard,Jones,customer6432@email.com,60,M,Boston,2021-09-02,New,False,0
C06433,Liam,Miller,customer6433@email.com,37,M,Portland,2023-04-28,New,True,0
C06434,Noah,Jackson,customer6434@email.com,23,F,New Orleans,2022-04-04,Bronze,True,0
C06435,Thomas,Hernandez,customer6435@email.com,32,F,Newark,2022-02-25,Bronze,True,0
C06436,Isabella,Anderson,customer6436@email.com,21,Other,Detroit,2021-05-24,Bronze,False,0
C06437,Sarah,Perez,customer6437@email.com,47,F,Houston,2021-07-21,Bronze,True,0
C06438,Susan,Lopez,customer6438@email.com,75,Other,Dallas,2022-12-05,Gold,False,0
C06439,Sophia,Davis,customer6439@email.com,39,Other,New York,2023-01-07,Gold,False,0
C06440,Mary,Anderson,customer6440@email.com,66,Other,St. Louis,2021-10-17,Bronze,False,0
C06441,Ava,Thomas,customer6441@email.com,47,Other,Seattle,2022-04-12,Silver,True,0
C06442,Isabella,Jones,customer6442@email.com,63,M,Tulsa,2022-10-22,Gold,True,0
C06443,Joseph,Jones,customer6443@email.com,20,Other,Kansas City,2023-01-29,Bronze,True,0
C06444,Sophia,Martin,customer6444@email.com,19,F,Los Angeles,2021-10-11,Gold,True,0
C06445,Jennifer,Martinez,customer6445@email.com,68,F,Milwaukee,2021-05-08,Bronze,False,0
C06446,Karen,Moore,customer6446@email.com,60,Other,Chicago,2022-01-11,Bronze,False,0
C06447,James,Thompson,customer6447@email.com,74,F,Seattle,2021-04-08,New,False,0
C06448,John,Thomas,customer6448@email.com,48,F,New Orleans,2022-02-23,Bronze,False,0
C06449,Robert,Martinez,customer6449@email.com,45,F,Los Angeles,2021-06-02,Gold,True,0
C06450,Emma,Moore,customer6450@email.com,34,F,Los Angeles,2022-12-14,Bronze,True,0
C06451,James,Brown,customer6451@email.com,69,Other,Newark,2021-04-28,New,False,0
C06452,Linda,Davis,customer6452@email.com,18,M,New York,2023-03-09,New,False,0
C06453,Ava,Martinez,customer6453@email.com,21,Other,Nashville,2023-03-07,Silver,True,0
C06454,James,Anderson,customer6454@email.com,66,M,Indianapolis,2023-03-16,Silver,False,0
C06455,Noah,Wilson,customer6455@email.com,42,Other,Portland,2023-05-11,New,False,0
C06456,William,Martin,customer6456@email.com,75,Other,Minneapolis,2022-11-05,Silver,True,0
C06457,Mary,Rodriguez,customer6457@email.com,67,M,San Francisco,2022-10-17,Bronze,True,0
C06458,Joseph,Martin,customer6458@email.com,47,Other,Omaha,2023-04-03,Silver,True,0
C06459,Emma,Garcia,customer6459@email.com,43,F,Newark,2021-09-25,Gold,True,0
C06460,Thomas,Brown,customer6460@email.com,72,M,Kansas City,2021-10-17,Silver,True,0
C06461,Thomas,Wilson,customer6461@email.com,23,F,Miami,2021-03-02,Silver,True,0
C06462,William,Lopez,customer6462@email.com,23,Other,Philadelphia,2021-09-11,Bronze,False,0
C06463,Patricia,Garcia,customer6463@email.com,50,F,Boston,2021-04-10,New,True,0
C06464,Mary,Smith,customer6464@email.com,48,M,New Orleans,2023-04-17,Silver,True,0
C06465,William,Miller,customer6465@email.com,47,Other,Indianapolis,2023-02-17,New,False,0
C06466,Noah,Taylor,customer6466@email.com,69,F,Chicago,2022-01-26,Gold,False,0
C06467,Robert,Hernandez,customer6467@email.com,42,M,Dallas,2021-08-04,Bronze,True,0
C06468,John,Hernandez,customer6468@email.com,25,F,Milwaukee,2021-07-30,Gold,True,0
C06469,James,Lee,customer6469@email.com,55,M,Chicago,2021-04-27,New,False,0
C06470,Patricia,Davis,customer6470@email.com,49,Other,Philadelphia,2021-01-12,Bronze,True,0
C06471,Mary,Lopez,customer6471@email.com,68,M,Houston,2021-02-24,Bronze,True,0
C06472,William,Garcia,customer6472@email.com,37,Other,Baltimore,2022-11-23,New,False,0
C06473,Isabella,Lopez,customer6473@email.com,33,M,Seattle,2022-11-01,Bronze,False,0
C06474,David,Wilson,customer6474@email.com,26,M,Milwaukee,2022-11-17,New,False,0
C06475,David,Perez,customer6475@email.com,61,Other,Portland,2021-04-22,Bronze,False,0
C06476,Robert,Wilson,customer6476@email.com,65,Other,Detroit,2021-10-04,New,False,0
C06477,David,Hernandez,customer6477@email.com,70,M,Newark,2023-05-22,Bronze,False,0
C06478,Richard,Thomas,customer6478@email.com,27,M,Omaha,2022-07-03,Gold,False,0
C06479,Patricia,Rodriguez,customer6479@email.com,52,Other,Portland,2021-03-03,Bronze,False,0
C06480,Michael,Jones,customer6480@email.com,29,M,Boston,2021-02-02,Gold,False,0
C06481,Susan,Thomas,customer6481@email.com,32,M,St. Louis,2022-08-31,Bronze,True,0
C06482,Olivia,Hernandez,customer6482@email.com,65,Other,Houston,2022-11-17,Bronze,True,0
C06483,Karen,Hernandez,customer6483@email.com,19,M,Los Angeles,2021-12-11,Bronze,True,0
C06484,Olivia,Anderson,customer6484@email.com,61,M,Boston,2022-08-23,Gold,False,0
C06485,Barbara,Jones,customer6485@email.com,68,F,Houston,2023-03-19,Silver,False,0
C06486,Karen,Taylor,customer6486@email.com,62,F,Los Angeles,2022-12-22,Bronze,False,0
C06487,William,Jackson,customer6487@email.com,67,F,New Orleans,2021-10-20,New,True,0
C06488,Jessica,Martinez,customer6488@email.com,37,M,Minneapolis,2021-02-04,Silver,False,0
C06489,Emma,Moore,customer6489@email.com,42,Other,Indianapolis,2021-01-09,Silver,False,0
C06490,Jessica,Jones,customer6490@email.com,52,Other,Kansas City,2021-11-01,Bronze,False,0
C06491,Susan,Miller,customer6491@email.com,69,F,Newark,2022-01-08,Bronze,True,0
C06492,Sarah,Lopez,customer6492@email.com,74,Other,Nashville,2023-03-16,Silver,False,0
C06493,Patricia,Jones,customer6493@email.com,55,M,Chicago,2021-01-22,Silver,False,0
C06494,Jennifer,Lopez,customer6494@email.com,47,F,Boston,2021-01-25,Silver,True,0
C06495,Mary,Williams,customer6495@email.com,45,F,Minneapolis,2022-09-10,New,True,0
C06496,Olivia,Rodriguez,customer6496@email.com,71,F,Chicago,2021-05-25,Gold,False,0
C06497,Richard,Jones,customer6497@email.com,27,F,Kansas City,2022-08-01,Silver,True,0
C06498,Barbara,Miller,customer6498@email.com,48,M,Kansas City,2022-12-25,Gold,False,0
C06499,Michael,Jones,customer6499@email.com,21,F,Minneapolis,2023-03-04,Silver,True,0
C06500,Ava,Jackson,customer6500@email.com,61,F,Miami,2023-02-07,Bronze,False,0
C06501,Joseph,Moore,customer6501@email.com,27,Other,Boston,2021-10-01,Silver,True,0
C06502,Jessica,Williams,customer6502@email.com,33,F,Portland,2022-12-04,Gold,False,0
C06503,Isabella,Rodriguez,customer6503@email.com,44,F,Nashville,2022-08-07,Bronze,False,0
C06504,Susan,Anderson,customer6504@email.com,57,Other,San Francisco,2022-12-30,Gold,True,0
C06505,Isabella,Miller,customer6505@email.com,46,Other,Milwaukee,2021-06-27,Gold,False,0
C06506,Barbara,Perez,customer6506@email.com,73,Other,Kansas City,2022-12-28,New,True,0
C06507,Patricia,Thomas,customer6507@email.com,64,M,Indianapolis,2022-03-26,Bronze,True,0
C06508,James,Garcia,customer6508@email.com,35,M,Denver,2022-12-01,New,True,0
C06509,Noah,Jones,customer6509@email.com,73,F,Philadelphia,2022-02-08,New,True,0
